bytes,time,node
1184.4160000000045,36.75,node 1
1096.224000000004,36.75,node 2
578.6720000000014,36.75,node 3
268.86399999999986,36.75,node 4
1226.0320000000047,37.0,node 0
1184.4160000000045,37.0,node 1
1128.5920000000042,37.0,node 2
578.6720000000014,37.0,node 3
268.86399999999986,37.0,node 4
1249.1520000000048,37.25,node 0
1184.4160000000045,37.25,node 1
1147.0880000000043,37.25,node 2
578.6720000000014,37.25,node 3
268.86399999999986,37.25,node 4
1249.1520000000048,37.5,node 0
1189.0400000000045,37.5,node 1
1160.9600000000044,37.5,node 2
578.6720000000014,37.5,node 3
268.86399999999986,37.5,node 4
1258.4000000000049,37.75,node 0
1207.5360000000046,37.75,node 1
1170.2080000000044,37.75,node 2
578.6720000000014,37.75,node 3
268.86399999999986,37.75,node 4
1258.4000000000049,38.0,node 0
1239.9040000000048,38.0,node 1
1170.2080000000044,38.0,node 2
578.6720000000014,38.0,node 3
273.4879999999999,38.0,node 4
1258.4000000000049,38.25,node 0
1276.896000000005,38.25,node 1
1170.2080000000044,38.25,node 2
583.2960000000014,38.25,node 3
273.4879999999999,38.25,node 4
1263.024000000005,38.5,node 0
1281.520000000005,38.5,node 1
1184.0800000000045,38.5,node 2
597.1680000000015,38.5,node 3
273.4879999999999,38.5,node 4
1276.896000000005,38.75,node 0
1295.392000000005,38.75,node 1
1188.7040000000045,38.75,node 2
597.1680000000015,38.75,node 3
273.4879999999999,38.75,node 4
1281.520000000005,39.0,node 0
1327.7600000000052,39.0,node 1
1197.9520000000045,39.0,node 2
597.1680000000015,39.0,node 3
273.4879999999999,39.0,node 4
1309.2640000000051,39.25,node 0
1346.2560000000053,39.25,node 1
1202.5760000000046,39.25,node 2
597.1680000000015,39.25,node 3
273.4879999999999,39.25,node 4
1332.3840000000052,39.5,node 0
1364.7520000000054,39.5,node 1
1202.5760000000046,39.5,node 2
597.1680000000015,39.5,node 3
273.4879999999999,39.5,node 4
1355.5040000000054,39.75,node 0
1364.7520000000054,39.75,node 1
1207.2000000000046,39.75,node 2
597.1680000000015,39.75,node 3
273.4879999999999,39.75,node 4
1360.1280000000054,40.0,node 0
1387.8720000000055,40.0,node 1
1234.9440000000047,40.0,node 2
597.1680000000015,40.0,node 3
273.4879999999999,40.0,node 4
1360.1280000000054,40.25,node 0
1406.3680000000056,40.25,node 1
1253.4400000000048,40.25,node 2
597.1680000000015,40.25,node 3
273.4879999999999,40.25,node 4
1360.1280000000054,40.5,node 0
1410.9920000000056,40.5,node 1
1258.0640000000049,40.5,node 2
601.7920000000015,40.5,node 3
273.4879999999999,40.5,node 4
1360.1280000000054,40.75,node 0
1429.4880000000057,40.75,node 1
1258.0640000000049,40.75,node 2
606.4160000000015,40.75,node 3
278.1119999999999,40.75,node 4
1360.1280000000054,41.0,node 0
1434.1120000000058,41.0,node 1
1271.936000000005,41.0,node 2
611.0400000000016,41.0,node 3
278.1119999999999,41.0,node 4
1360.1280000000054,41.25,node 0
1438.7360000000058,41.25,node 1
1285.808000000005,41.25,node 2
615.6640000000016,41.25,node 3
278.1119999999999,41.25,node 4
1360.1280000000054,41.5,node 0
1438.7360000000058,41.5,node 1
1290.432000000005,41.5,node 2
615.6640000000016,41.5,node 3
278.1119999999999,41.5,node 4
1360.1280000000054,41.75,node 0
1452.6080000000059,41.75,node 1
1290.432000000005,41.75,node 2
615.6640000000016,41.75,node 3
278.1119999999999,41.75,node 4
1364.7520000000054,42.0,node 0
1466.480000000006,42.0,node 1
1290.432000000005,42.0,node 2
638.7840000000017,42.0,node 3
278.1119999999999,42.0,node 4
1369.3760000000054,42.25,node 0
1480.352000000006,42.25,node 1
1290.432000000005,42.25,node 2
661.9040000000018,42.25,node 3
278.1119999999999,42.25,node 4
1374.0000000000055,42.5,node 0
1508.0960000000061,42.5,node 1
1290.432000000005,42.5,node 2
694.272000000002,42.5,node 3
278.1119999999999,42.5,node 4
1378.6240000000055,42.75,node 0
1512.7200000000062,42.75,node 1
1290.432000000005,42.75,node 2
749.7600000000023,42.75,node 3
278.1119999999999,42.75,node 4
1406.3680000000056,43.0,node 0
1535.8400000000063,43.0,node 1
1313.5520000000051,43.0,node 2
772.8800000000024,43.0,node 3
278.1119999999999,43.0,node 4
1406.3680000000056,43.25,node 0
1558.9600000000064,43.25,node 1
1336.6720000000053,43.25,node 2
800.6240000000025,43.25,node 3
278.1119999999999,43.25,node 4
1420.2400000000057,43.5,node 0
1582.0800000000065,43.5,node 1
1369.0400000000054,43.5,node 2
832.9920000000027,43.5,node 3
278.1119999999999,43.5,node 4
1429.4880000000057,43.75,node 0
1586.7040000000065,43.75,node 1
1415.2800000000057,43.75,node 2
869.9840000000029,43.75,node 3
278.1119999999999,43.75,node 4
1443.3600000000058,44.0,node 0
1605.2000000000066,44.0,node 1
1461.520000000006,44.0,node 2
925.4720000000032,44.0,node 3
278.1119999999999,44.0,node 4
1461.856000000006,44.25,node 0
1605.2000000000066,44.25,node 1
1540.1280000000063,44.25,node 2
930.0960000000032,44.25,node 3
278.1119999999999,44.25,node 4
1489.600000000006,44.5,node 0
1605.2000000000066,44.5,node 1
1586.3680000000065,44.5,node 2
943.9680000000033,44.5,node 3
278.1119999999999,44.5,node 4
1489.600000000006,44.75,node 0
1605.2000000000066,44.75,node 1
1614.1120000000067,44.75,node 2
976.3360000000034,44.75,node 3
278.1119999999999,44.75,node 4
1512.7200000000062,45.0,node 0
1605.2000000000066,45.0,node 1
1637.2320000000068,45.0,node 2
1013.3280000000036,45.0,node 3
278.1119999999999,45.0,node 4
1517.3440000000062,45.25,node 0
1605.2000000000066,45.25,node 1
1641.8560000000068,45.25,node 2
1013.3280000000036,45.25,node 3
278.1119999999999,45.25,node 4
1531.2160000000063,45.5,node 0
1605.2000000000066,45.5,node 1
1641.8560000000068,45.5,node 2
1036.4480000000037,45.5,node 3
278.1119999999999,45.5,node 4
1535.8400000000063,45.75,node 0
1605.2000000000066,45.75,node 1
1664.976000000007,45.75,node 2
1059.5680000000038,45.75,node 3
278.1119999999999,45.75,node 4
1549.7120000000064,46.0,node 0
1605.2000000000066,46.0,node 1
1683.472000000007,46.0,node 2
1068.816000000004,46.0,node 3
278.1119999999999,46.0,node 4
1549.7120000000064,46.25,node 0
1605.2000000000066,46.25,node 1
1697.344000000007,46.25,node 2
1068.816000000004,46.25,node 3
