bytes,time,node
29809,36.0,all nodes
6455,36.0,node 1
29809,36.0,all nodes
2386,36.0,node 2
29809,36.0,all nodes
2576,36.0,node 3
29809,36.0,all nodes
1249,36.0,node 4
29809,36.0,all nodes
17271,36.25,node 0
30054,36.25,all nodes
6464,36.25,node 1
30054,36.25,all nodes
2405,36.25,node 2
30054,36.25,all nodes
2645,36.25,node 3
30054,36.25,all nodes
1267,36.25,node 4
30054,36.25,all nodes
17391,36.5,node 0
30299,36.5,all nodes
6524,36.5,node 1
30299,36.5,all nodes
2442,36.5,node 2
30299,36.5,all nodes
2654,36.5,node 3
30299,36.5,all nodes
1286,36.5,node 4
30299,36.5,all nodes
17521,36.75,node 0
30544,36.75,all nodes
6580,36.75,node 1
30544,36.75,all nodes
2442,36.75,node 2
30544,36.75,all nodes
2714,36.75,node 3
30544,36.75,all nodes
1286,36.75,node 4
30544,36.75,all nodes
17553,37.0,node 0
30789,37.0,all nodes
6589,37.0,node 1
30789,37.0,all nodes
2516,37.0,node 2
30789,37.0,all nodes
2714,37.0,node 3
30789,37.0,all nodes
1415,37.0,node 4
30789,37.0,all nodes
17682,37.25,node 0
31034,37.25,all nodes
6649,37.25,node 1
31034,37.25,all nodes
2516,37.25,node 2
31034,37.25,all nodes
2770,37.25,node 3
31034,37.25,all nodes
1415,37.25,node 4
31034,37.25,all nodes
17701,37.5,node 0
31279,37.5,all nodes
6658,37.5,node 1
31279,37.5,all nodes
2590,37.5,node 2
31279,37.5,all nodes
2779,37.5,node 3
31279,37.5,all nodes
1549,37.5,node 4
31279,37.5,all nodes
17807,37.75,node 0
31524,37.75,all nodes
6714,37.75,node 1
31524,37.75,all nodes
2617,37.75,node 2
31524,37.75,all nodes
2835,37.75,node 3
31524,37.75,all nodes
1549,37.75,node 4
31524,37.75,all nodes
17872,38.0,node 0
31769,38.0,all nodes
6728,38.0,node 1
31769,38.0,all nodes
2645,38.0,node 2
31769,38.0,all nodes
2844,38.0,node 3
31769,38.0,all nodes
1679,38.0,node 4
31769,38.0,all nodes
18011,38.25,node 0
32014,38.25,all nodes
6788,38.25,node 1
32014,38.25,all nodes
2664,38.25,node 2
32014,38.25,all nodes
2867,38.25,node 3
32014,38.25,all nodes
1683,38.25,node 4
32014,38.25,all nodes
18066,38.5,node 0
32264,38.5,all nodes
6797,38.5,node 1
32264,38.5,all nodes
2705,38.5,node 2
32264,38.5,all nodes
2881,38.5,node 3
32264,38.5,all nodes
1813,38.5,node 4
32264,38.5,all nodes
18163,38.75,node 0
32509,38.75,all nodes
6862,38.75,node 1
32509,38.75,all nodes
2719,38.75,node 2
32509,38.75,all nodes
2950,38.75,node 3
32509,38.75,all nodes
1813,38.75,node 4
32509,38.75,all nodes
18214,39.0,node 0
32754,39.0,all nodes
6871,39.0,node 1
32754,39.0,all nodes
2756,39.0,node 2
32754,39.0,all nodes
2960,39.0,node 3
32754,39.0,all nodes
1952,39.0,node 4
32754,39.0,all nodes
18316,39.25,node 0
32999,39.25,all nodes
6917,39.25,node 1
32999,39.25,all nodes
2779,39.25,node 2
32999,39.25,all nodes
3034,39.25,node 3
32999,39.25,all nodes
1952,39.25,node 4
32999,39.25,all nodes
18394,39.5,node 0
33244,39.5,all nodes
6936,39.5,node 1
33244,39.5,all nodes
2779,39.5,node 2
33244,39.5,all nodes
3043,39.5,node 3
33244,39.5,all nodes
2090,39.5,node 4
33244,39.5,all nodes
18496,39.75,node 0
33490,39.75,all nodes
6959,39.75,node 1
33490,39.75,all nodes
2821,39.75,node 2
33490,39.75,all nodes
3121,39.75,node 3
33490,39.75,all nodes
2090,39.75,node 4
33490,39.75,all nodes
18561,40.0,node 0
33735,40.0,all nodes
7001,40.0,node 1
33735,40.0,all nodes
2844,40.0,node 2
33735,40.0,all nodes
3131,40.0,node 3
33735,40.0,all nodes
2197,40.0,node 4
33735,40.0,all nodes
18649,40.25,node 0
33980,40.25,all nodes
7010,40.25,node 1
33980,40.25,all nodes
2886,40.25,node 2
33980,40.25,all nodes
3209,40.25,node 3
33980,40.25,all nodes
2224,40.25,node 4
33980,40.25,all nodes
18741,40.5,node 0
34225,40.5,all nodes
7075,40.5,node 1
34225,40.5,all nodes
2909,40.5,node 2
34225,40.5,all nodes
3218,40.5,node 3
34225,40.5,all nodes
2280,40.5,node 4
34225,40.5,all nodes
18852,40.75,node 0
34470,40.75,all nodes
7079,40.75,node 1
34470,40.75,all nodes
2950,40.75,node 2
34470,40.75,all nodes
3297,40.75,node 3
34470,40.75,all nodes
2289,40.75,node 4
34470,40.75,all nodes
18912,41.0,node 0
34715,41.0,all nodes
7116,41.0,node 1
34715,41.0,all nodes
3015,41.0,node 2
34715,41.0,all nodes
3311,41.0,node 3
34715,41.0,all nodes
2358,41.0,node 4
34715,41.0,all nodes
18991,41.25,node 0
34960,41.25,all nodes
7176,41.25,node 1
34960,41.25,all nodes
3038,41.25,node 2
34960,41.25,all nodes
3390,41.25,node 3
34960,41.25,all nodes
2363,41.25,node 4
34960,41.25,all nodes
19037,41.5,node 0
35205,41.5,all nodes
7181,41.5,node 1
35205,41.5,all nodes
3084,41.5,node 2
35205,41.5,all nodes
3473,41.5,node 3
35205,41.5,all nodes
2428,41.5,node 4
35205,41.5,all nodes
19144,41.75,node 0
35450,41.75,all nodes
7227,41.75,node 1
35450,41.75,all nodes
3094,41.75,node 2
35450,41.75,all nodes
3482,41.75,node 3
35450,41.75,all nodes
2502,41.75,node 4
35450,41.75,all nodes
19250,42.0,node 0
35695,42.0,all nodes
7241,42.0,node 1
35695,42.0,all nodes
3112,42.0,node 2
35695,42.0,all nodes
3510,42.0,node 3
35695,42.0,all nodes
2580,42.0,node 4
35695,42.0,all nodes
19347,42.25,node 0
35945,42.25,all nodes
7255,42.25,node 1
35945,42.25,all nodes
3149,42.25,node 2
35945,42.25,all nodes
3538,42.25,node 3
35945,42.25,all nodes
2654,42.25,node 4
35945,42.25,all nodes
19412,42.5,node 0
36190,42.5,all nodes
7260,42.5,node 1
36190,42.5,all nodes
3223,42.5,node 2
36190,42.5,all nodes
3561,42.5,node 3
36190,42.5,all nodes
2733,42.5,node 4
36190,42.5,all nodes
19467,42.75,node 0
36435,42.75,all nodes
7269,42.75,node 1
36435,42.75,all nodes
3316,42.75,node 2
36435,42.75,all nodes
3575,42.75,node 3
36435,42.75,all nodes
2807,42.75,node 4
36435,42.75,all nodes
19532,43.0,node 0
36680,43.0,all nodes
7287,43.0,node 1
36680,43.0,all nodes
3413,43.0,node 2
36680,43.0,all nodes
3630,43.0,node 3
36680,43.0,all nodes
2816,43.0,node 4
36680,43.0,all nodes
19569,43.25,node 0
36925,43.25,all nodes
7292,43.25,node 1
36925,43.25,all nodes
3528,43.25,node 2
36925,43.25,all nodes
3639,43.25,node 3
36925,43.25,all nodes
2895,43.25,node 4
36925,43.25,all nodes
19661,43.5,node 0
37170,43.5,all nodes
7310,43.5,node 1
37170,43.5,all nodes
3565,43.5,node 2
37170,43.5,all nodes
3722,43.5,node 3
37170,43.5,all nodes
2909,43.5,node 4
37170,43.5,all nodes
19722,43.75,node 0
37415,43.75,all nodes
7324,43.75,node 1
37415,43.75,all nodes
3625,43.75,node 2
37415,43.75,all nodes
3755,43.75,node 3
37415,43.75,all nodes
2987,43.75,node 4
37415,43.75,all nodes
19777,44.0,node 0
37660,44.0,all nodes
7334,44.0,node 1
37660,44.0,all nodes
3625,44.0,node 2
37660,44.0,all nodes
3861,44.0,node 3
37660,44.0,all nodes
3061,44.0,node 4
37660,44.0,all nodes
19833,44.25,node 0
37905,44.25,all nodes
7347,44.25,node 1
37905,44.25,all nodes
3686,44.25,node 2
37905,44.25,all nodes
3963,44.25,node 3
37905,44.25,all nodes
3075,44.25,node 4
37905,44.25,all nodes
19888,44.5,node 0
38151,44.5,all nodes
7357,44.5,node 1
38151,44.5,all nodes
3690,44.5,node 2
38151,44.5,all nodes
4065,44.5,node 3
38151,44.5,all nodes
3149,44.5,node 4
38151,44.5,all nodes
19943,44.75,node 0
38396,44.75,all nodes
7375,44.75,node 1
38396,44.75,all nodes
3746,44.75,node 2
38396,44.75,all nodes
4162,44.75,node 3
38396,44.75,all nodes
3168,44.75,node 4
38396,44.75,all nodes
19994,45.0,node 0
38641,45.0,all nodes
7389,45.0,node 1
38641,45.0,all nodes
3750,45.0,node 2
38641,45.0,all nodes
4282,45.0,node 3
38641,45.0,all nodes
3223,45.0,node 4
38641,45.0,all nodes
20059,45.25,node 0
38886,45.25,all nodes
7407,45.25,node 1
38886,45.25,all nodes
3810,45.25,node 2
38886,45.25,all nodes
4347,45.25,node 3
38886,45.25,all nodes
3260,45.25,node 4
38886,45.25,all nodes
20105,45.5,node 0
39131,45.5,all nodes
7417,45.5,node 1
39131,45.5,all nodes
3815,45.5,node 2
39131,45.5,all nodes
4513,45.5,node 3
39131,45.5,all nodes
3279,45.5,node 4
39131,45.5,all nodes
20170,45.75,node 0
39376,45.75,all nodes
7444,45.75,node 1
39376,45.75,all nodes
3875,45.75,node 2
39376,45.75,all nodes
4536,45.75,node 3
39376,45.75,all nodes
3348,45.75,node 4
39376,45.75,all nodes
20226,46.0,node 0
39626,46.0,all nodes
7454,46.0,node 1
39626,46.0,all nodes
3884,46.0,node 2
39626,46.0,all nodes
4643,46.0,node 3
39626,46.0,all nodes
3417,46.0,node 4
39626,46.0,all nodes
20290,46.25,node 0
39871,46.25,all nodes
7481,46.25,node 1
39871,46.25,all nodes
3944,46.25,node 2
39871,46.25,all nodes
4712,46.25,node 3
39871,46.25,all nodes
3440,46.25,node 4
39871,46.25,all nodes
20355,46.5,node 0
40116,46.5,all nodes
7491,46.5,node 1
40116,46.5,all nodes
3991,46.5,node 2
40116,46.5,all nodes
4758,46.5,node 3
40116,46.5,all nodes
3519,46.5,node 4
40116,46.5,all nodes
20411,46.75,node 0
40361,46.75,all nodes
7523,46.75,node 1
40361,46.75,all nodes
4014,46.75,node 2
40361,46.75,all nodes
4874,46.75,node 3
40361,46.75,all nodes
3538,46.75,node 4
40361,46.75,all nodes
20480,47.0,node 0
40606,47.0,all nodes
7542,47.0,node 1
40606,47.0,all nodes
4083,47.0,node 2
40606,47.0,all nodes
4878,47.0,node 3
40606,47.0,all nodes
3621,47.0,node 4
40606,47.0,all nodes
20554,47.25,node 0
40851,47.25,all nodes
7569,47.25,node 1
40851,47.25,all nodes
4088,47.25,node 2
40851,47.25,all nodes
4999,47.25,node 3
40851,47.25,all nodes
3639,47.25,node 4
40851,47.25,all nodes
20605,47.5,node 0
41096,47.5,all nodes
7597,47.5,node 1
41096,47.5,all nodes
4162,47.5,node 2
41096,47.5,all nodes
5003,47.5,node 3
41096,47.5,all nodes
3727,47.5,node 4
41096,47.5,all nodes
20697,47.75,node 0
41341,47.75,all nodes
7611,47.75,node 1
41341,47.75,all nodes
4162,47.75,node 2
41341,47.75,all nodes
5124,47.75,node 3
41341,47.75,all nodes
3746,47.75,node 4
41341,47.75,all nodes
20748,48.0,node 0
41586,48.0,all nodes
7643,48.0,node 1
41586,48.0,all nodes
4240,48.0,node 2
41586,48.0,all nodes
5124,48.0,node 3
41586,48.0,all nodes
3829,48.0,node 4
41586,48.0,all nodes
20827,48.25,node 0
41831,48.25,all nodes
7653,48.25,node 1
41831,48.25,all nodes
4245,48.25,node 2
41831,48.25,all nodes
5248,48.25,node 3
41831,48.25,all nodes
3857,48.25,node 4
41831,48.25,all nodes
20887,48.5,node 0
42076,48.5,all nodes
7685,48.5,node 1
42076,48.5,all nodes
4319,48.5,node 2
42076,48.5,all nodes
5253,48.5,node 3
42076,48.5,all nodes
3931,48.5,node 4
42076,48.5,all nodes
20952,48.75,node 0
42321,48.75,all nodes
7703,48.75,node 1
42321,48.75,all nodes
4324,48.75,node 2
42321,48.75,all nodes
5373,48.75,node 3
42321,48.75,all nodes
3968,48.75,node 4
42321,48.75,all nodes
21021,49.0,node 0
42566,49.0,all nodes
7731,49.0,node 1
42566,49.0,all nodes
4402,49.0,node 2
42566,49.0,all nodes
5378,49.0,node 3
42566,49.0,all nodes
4032,49.0,node 4
42566,49.0,all nodes
21086,49.25,node 0
42812,49.25,all nodes
7754,49.25,node 1
42812,49.25,all nodes
4411,49.25,node 2
42812,49.25,all nodes
5503,49.25,node 3
42812,49.25,all nodes
4055,49.25,node 4
42812,49.25,all nodes
21146,49.5,node 0
43057,49.5,all nodes
7782,49.5,node 1
43057,49.5,all nodes
4485,49.5,node 2
43057,49.5,all nodes
5507,49.5,node 3
43057,49.5,all nodes
4134,49.5,node 4
43057,49.5,all nodes
21206,49.75,node 0
43306,49.75,all nodes
7805,49.75,node 1
43306,49.75,all nodes
4499,49.75,node 2
43306,49.75,all nodes
5637,49.75,node 3
43306,49.75,all nodes
4157,49.75,node 4
43306,49.75,all nodes
21247,50.0,node 0
43551,50.0,all nodes
7838,50.0,node 1
43551,50.0,all nodes
4578,50.0,node 2
43551,50.0,all nodes
5637,50.0,node 3
43551,50.0,all nodes
4250,50.0,node 4
43551,50.0,all nodes
21312,50.25,node 0
43796,50.25,all nodes
7856,50.25,node 1
43796,50.25,all nodes
4587,50.25,node 2
43796,50.25,all nodes
5771,50.25,node 3
43796,50.25,all nodes
4268,50.25,node 4
43796,50.25,all nodes
21340,50.5,node 0
44042,50.5,all nodes
7888,50.5,node 1
44042,50.5,all nodes
4670,50.5,node 2
44042,50.5,all nodes
5776,50.5,node 3
44042,50.5,all nodes
4365,50.5,node 4
44042,50.5,all nodes
21400,50.75,node 0
44287,50.75,all nodes
7916,50.75,node 1
44287,50.75,all nodes
4680,50.75,node 2
44287,50.75,all nodes
5905,50.75,node 3
44287,50.75,all nodes
4384,50.75,node 4
44287,50.75,all nodes
21469,51.0,node 0
44532,51.0,all nodes
7916,51.0,node 1
44532,51.0,all nodes
4754,51.0,node 2
44532,51.0,all nodes
5910,51.0,node 3
44532,51.0,all nodes
4481,51.0,node 4
44532,51.0,all nodes
21539,51.25,node 0
44777,51.25,all nodes
7944,51.25,node 1
44777,51.25,all nodes
4772,51.25,node 2
44777,51.25,all nodes
6021,51.25,node 3
44777,51.25,all nodes
4499,51.25,node 4
44777,51.25,all nodes
21613,51.5,node 0
45022,51.5,all nodes
7972,51.5,node 1
45022,51.5,all nodes
4800,51.5,node 2
45022,51.5,all nodes
6039,51.5,node 3
45022,51.5,all nodes
4596,51.5,node 4
45022,51.5,all nodes
21677,51.75,node 0
45267,51.75,all nodes
7999,51.75,node 1
45267,51.75,all nodes
4851,51.75,node 2
45267,51.75,all nodes
6122,51.75,node 3
45267,51.75,all nodes
4615,51.75,node 4
45267,51.75,all nodes
21751,52.0,node 0
45512,52.0,all nodes
8004,52.0,node 1
45512,52.0,all nodes
4888,52.0,node 2
45512,52.0,all nodes
6155,52.0,node 3
45512,52.0,all nodes
4712,52.0,node 4
45512,52.0,all nodes
21816,52.25,node 0
45757,52.25,all nodes
8041,52.25,node 1
45757,52.25,all nodes
4952,52.25,node 2
45757,52.25,all nodes
6224,52.25,node 3
45757,52.25,all nodes
4721,52.25,node 4
45757,52.25,all nodes
21899,52.5,node 0
46002,52.5,all nodes
8069,52.5,node 1
46002,52.5,all nodes
5040,52.5,node 2
46002,52.5,all nodes
6224,52.5,node 3
46002,52.5,all nodes
4768,52.5,node 4
46002,52.5,all nodes
22024,52.75,node 0
46247,52.75,all nodes
8078,52.75,node 1
46247,52.75,all nodes
5068,52.75,node 2
46247,52.75,all nodes
6293,52.75,node 3
46247,52.75,all nodes
4781,52.75,node 4
46247,52.75,all nodes
22098,53.0,node 0
46492,53.0,all nodes
8101,53.0,node 1
46492,53.0,all nodes
5142,53.0,node 2
46492,53.0,all nodes
6312,53.0,node 3
46492,53.0,all nodes
4837,53.0,node 4
46492,53.0,all nodes
22186,53.25,node 0
46737,53.25,all nodes
8110,53.25,node 1
46737,53.25,all nodes
5198,53.25,node 2
46737,53.25,all nodes
6358,53.25,node 3
46737,53.25,all nodes
4883,53.25,node 4
46737,53.25,all nodes
22274,53.5,node 0
46987,53.5,all nodes
8124,53.5,node 1
46987,53.5,all nodes
5253,53.5,node 2
46987,53.5,all nodes
6432,53.5,node 3
46987,53.5,all nodes
4902,53.5,node 4
46987,53.5,all nodes
22353,53.75,node 0
47232,53.75,all nodes
8138,53.75,node 1
47232,53.75,all nodes
5346,53.75,node 2
47232,53.75,all nodes
6446,53.75,node 3
47232,53.75,all nodes
4948,53.75,node 4
47232,53.75,all nodes
22468,54.0,node 0
47477,54.0,all nodes
8138,54.0,node 1
47477,54.0,all nodes
5373,54.0,node 2
47477,54.0,all nodes
6511,54.0,node 3
47477,54.0,all nodes
4985,54.0,node 4
47477,54.0,all nodes
22542,54.25,node 0
47722,54.25,all nodes
8152,54.25,node 1
47722,54.25,all nodes
5452,54.25,node 2
47722,54.25,all nodes
6543,54.25,node 3
47722,54.25,all nodes
5031,54.25,node 4
47722,54.25,all nodes
22635,54.5,node 0
47967,54.5,all nodes
8157,54.5,node 1
47967,54.5,all nodes
5517,54.5,node 2
47967,54.5,all nodes
6580,54.5,node 3
47967,54.5,all nodes
5077,54.5,node 4
47967,54.5,all nodes
22718,54.75,node 0
48212,54.75,all nodes
8166,54.75,node 1
48212,54.75,all nodes
5572,54.75,node 2
48212,54.75,all nodes
6659,54.75,node 3
48212,54.75,all nodes
5096,54.75,node 4
48212,54.75,all nodes
22792,55.0,node 0
48457,55.0,all nodes
8180,55.0,node 1
48457,55.0,all nodes
5669,55.0,node 2
48457,55.0,all nodes
6668,55.0,node 3
48457,55.0,all nodes
5147,55.0,node 4
48457,55.0,all nodes
22912,55.25,node 0
48702,55.25,all nodes
8198,55.25,node 1
48702,55.25,all nodes
5683,55.25,node 2
48702,55.25,all nodes
6742,55.25,node 3
48702,55.25,all nodes
5165,55.25,node 4
48702,55.25,all nodes
22981,55.5,node 0
48948,55.5,all nodes
8207,55.5,node 1
48948,55.5,all nodes
5785,55.5,node 2
48948,55.5,all nodes
6751,55.5,node 3
48948,55.5,all nodes
5221,55.5,node 4
48948,55.5,all nodes
23088,55.75,node 0
49193,55.75,all nodes
8226,55.75,node 1
49193,55.75,all nodes
5808,55.75,node 2
49193,55.75,all nodes
6830,55.75,node 3
49193,55.75,all nodes
5239,55.75,node 4
49193,55.75,all nodes
23166,56.0,node 0
49438,56.0,all nodes
8235,56.0,node 1
49438,56.0,all nodes
5896,56.0,node 2
49438,56.0,all nodes
6839,56.0,node 3
49438,56.0,all nodes
5299,56.0,node 4
49438,56.0,all nodes
23250,56.25,node 0
49683,56.25,all nodes
8254,56.25,node 1
49683,56.25,all nodes
5924,56.25,node 2
49683,56.25,all nodes
6913,56.25,node 3
49683,56.25,all nodes
5341,56.25,node 4
49683,56.25,all nodes
23333,56.5,node 0
49928,56.5,all nodes
8263,56.5,node 1
49928,56.5,all nodes
6016,56.5,node 2
49928,56.5,all nodes
6932,56.5,node 3
49928,56.5,all nodes
5383,56.5,node 4
49928,56.5,all nodes
23416,56.75,node 0
50173,56.75,all nodes
8286,56.75,node 1
50173,56.75,all nodes
6044,56.75,node 2
50173,56.75,all nodes
7001,56.75,node 3
50173,56.75,all nodes
5424,56.75,node 4
50173,56.75,all nodes
23504,57.0,node 0
50418,57.0,all nodes
8295,57.0,node 1
50418,57.0,all nodes
6141,57.0,node 2
50418,57.0,all nodes
7015,57.0,node 3
50418,57.0,all nodes
5461,57.0,node 4
50418,57.0,all nodes
23587,57.25,node 0
50663,57.25,all nodes
8314,57.25,node 1
50663,57.25,all nodes
6169,57.25,node 2
50663,57.25,all nodes
7089,57.25,node 3
50663,57.25,all nodes
5503,57.25,node 4
50663,57.25,all nodes
23670,57.5,node 0
50913,57.5,all nodes
8328,57.5,node 1
50913,57.5,all nodes
6261,57.5,node 2
50913,57.5,all nodes
7112,57.5,node 3
50913,57.5,all nodes
5540,57.5,node 4
50913,57.5,all nodes
23754,57.75,node 0
51158,57.75,all nodes
8351,57.75,node 1
51158,57.75,all nodes
6289,57.75,node 2
51158,57.75,all nodes
7181,57.75,node 3
51158,57.75,all nodes
5581,57.75,node 4
51158,57.75,all nodes
23842,58.0,node 0
51403,58.0,all nodes
8360,58.0,node 1
51403,58.0,all nodes
6381,58.0,node 2
51403,58.0,all nodes
7195,58.0,node 3
51403,58.0,all nodes
5623,58.0,node 4
51403,58.0,all nodes
23925,58.25,node 0
51648,58.25,all nodes
8383,58.25,node 1
51648,58.25,all nodes
6414,58.25,node 2
51648,58.25,all nodes
7269,58.25,node 3
51648,58.25,all nodes
5655,58.25,node 4
51648,58.25,all nodes
24017,58.5,node 0
51893,58.5,all nodes
8397,58.5,node 1
51893,58.5,all nodes
6506,58.5,node 2
51893,58.5,all nodes
7283,58.5,node 3
51893,58.5,all nodes
5688,58.5,node 4
51893,58.5,all nodes
24100,58.75,node 0
52138,58.75,all nodes
8420,58.75,node 1
52138,58.75,all nodes
6543,58.75,node 2
52138,58.75,all nodes
7371,58.75,node 3
52138,58.75,all nodes
5702,58.75,node 4
52138,58.75,all nodes
24170,59.0,node 0
52383,59.0,all nodes
8434,59.0,node 1
52383,59.0,all nodes
6636,59.0,node 2
52383,59.0,all nodes
7380,59.0,node 3
52383,59.0,all nodes
5762,59.0,node 4
52383,59.0,all nodes
24258,59.25,node 0
52628,59.25,all nodes
8457,59.25,node 1
52628,59.25,all nodes
6654,59.25,node 2
52628,59.25,all nodes
7473,59.25,node 3
52628,59.25,all nodes
5785,59.25,node 4
52628,59.25,all nodes
24295,59.5,node 0
52873,59.5,all nodes
8476,59.5,node 1
52873,59.5,all nodes
6770,59.5,node 2
52873,59.5,all nodes
7482,59.5,node 3
52873,59.5,all nodes
5850,59.5,node 4
52873,59.5,all nodes
24401,59.75,node 0
53118,59.75,all nodes
8480,59.75,node 1
53118,59.75,all nodes
6788,59.75,node 2
53118,59.75,all nodes
7579,59.75,node 3
53118,59.75,all nodes
5868,59.75,node 4
53118,59.75,all nodes
24457,60.0,node 0
53363,60.0,all nodes
8508,60.0,node 1
53363,60.0,all nodes
6871,60.0,node 2
53363,60.0,all nodes
7588,60.0,node 3
53363,60.0,all nodes
5937,60.0,node 4
53363,60.0,all nodes
24540,60.25,node 0
53609,60.25,all nodes
8517,60.25,node 1
53609,60.25,all nodes
6918,60.25,node 2
53609,60.25,all nodes
7671,60.25,node 3
53609,60.25,all nodes
5961,60.25,node 4
53609,60.25,all nodes
24632,60.5,node 0
53854,60.5,all nodes
8536,60.5,node 1
53854,60.5,all nodes
6982,60.5,node 2
53854,60.5,all nodes
7676,60.5,node 3
53854,60.5,all nodes
6025,60.5,node 4
53854,60.5,all nodes
24711,60.75,node 0
54099,60.75,all nodes
8563,60.75,node 1
54099,60.75,all nodes
7029,60.75,node 2
54099,60.75,all nodes
7764,60.75,node 3
54099,60.75,all nodes
6030,60.75,node 4
54099,60.75,all nodes
24757,61.0,node 0
54344,61.0,all nodes
8605,61.0,node 1
54344,61.0,all nodes
7140,61.0,node 2
54344,61.0,all nodes
7773,61.0,node 3
54344,61.0,all nodes
6067,61.0,node 4
54344,61.0,all nodes
24845,61.25,node 0
54593,61.25,all nodes
8633,61.25,node 1
54593,61.25,all nodes
7200,61.25,node 2
54593,61.25,all nodes
7819,61.25,node 3
54593,61.25,all nodes
6095,61.25,node 4
54593,61.25,all nodes
24882,61.5,node 0
54839,61.5,all nodes
8661,61.5,node 1
54839,61.5,all nodes
7306,61.5,node 2
54839,61.5,all nodes
7870,61.5,node 3
54839,61.5,all nodes
6118,61.5,node 4
54839,61.5,all nodes
24937,61.75,node 0
55084,61.75,all nodes
8698,61.75,node 1
55084,61.75,all nodes
7412,61.75,node 2
55084,61.75,all nodes
7879,61.75,node 3
55084,61.75,all nodes
6155,61.75,node 4
55084,61.75,all nodes
25030,62.0,node 0
55329,62.0,all nodes
8730,62.0,node 1
55329,62.0,all nodes
7473,62.0,node 2
55329,62.0,all nodes
7926,62.0,node 3
55329,62.0,all nodes
6169,62.0,node 4
55329,62.0,all nodes
25067,62.25,node 0
55574,62.25,all nodes
8767,62.25,node 1
55574,62.25,all nodes
7579,62.25,node 2
55574,62.25,all nodes
7949,62.25,node 3
55574,62.25,all nodes
6210,62.25,node 4
55574,62.25,all nodes
25127,62.5,node 0
55819,62.5,all nodes
8785,62.5,node 1
55819,62.5,all nodes
7667,62.5,node 2
55819,62.5,all nodes
7990,62.5,node 3
55819,62.5,all nodes
6247,62.5,node 4
55819,62.5,all nodes
25201,62.75,node 0
56064,62.75,all nodes
8827,62.75,node 1
56064,62.75,all nodes
7741,62.75,node 2
56064,62.75,all nodes
8037,62.75,node 3
56064,62.75,all nodes
6256,62.75,node 4
56064,62.75,all nodes
25224,63.0,node 0
56309,63.0,all nodes
8864,63.0,node 1
56309,63.0,all nodes
7875,63.0,node 2
56309,63.0,all nodes
8046,63.0,node 3
56309,63.0,all nodes
6298,63.0,node 4
56309,63.0,all nodes
25317,63.25,node 0
56554,63.25,all nodes
8892,63.25,node 1
56554,63.25,all nodes
7912,63.25,node 2
56554,63.25,all nodes
8097,63.25,node 3
56554,63.25,all nodes
6335,63.25,node 4
56554,63.25,all nodes
25358,63.5,node 0
56799,63.5,all nodes
8929,63.5,node 1
56799,63.5,all nodes
8023,63.5,node 2
56799,63.5,all nodes
8129,63.5,node 3
56799,63.5,all nodes
6358,63.5,node 4
56799,63.5,all nodes
25414,63.75,node 0
57044,63.75,all nodes
8952,63.75,node 1
57044,63.75,all nodes
8106,63.75,node 2
57044,63.75,all nodes
8162,63.75,node 3
57044,63.75,all nodes
6409,63.75,node 4
57044,63.75,all nodes
25469,64.0,node 0
57289,64.0,all nodes
8989,64.0,node 1
57289,64.0,all nodes
8189,64.0,node 2
57289,64.0,all nodes
8222,64.0,node 3
57289,64.0,all nodes
6418,64.0,node 4
57289,64.0,all nodes
25506,64.25,node 0
57534,64.25,all nodes
9035,64.25,node 1
57534,64.25,all nodes
8296,64.25,node 2
57534,64.25,all nodes
8231,64.25,node 3
57534,64.25,all nodes
6465,64.25,node 4
57534,64.25,all nodes
25589,64.5,node 0
57779,64.5,all nodes
9081,64.5,node 1
57779,64.5,all nodes
8342,64.5,node 2
57779,64.5,all nodes
8286,64.5,node 3
57779,64.5,all nodes
6478,64.5,node 4
57779,64.5,all nodes
25613,64.75,node 0
58024,64.75,all nodes
9104,64.75,node 1
58024,64.75,all nodes
8481,64.75,node 2
58024,64.75,all nodes
8296,64.75,node 3
58024,64.75,all nodes
6529,64.75,node 4
58024,64.75,all nodes
25705,65.0,node 0
58274,65.0,all nodes
9146,65.0,node 1
58274,65.0,all nodes
8522,65.0,node 2
58274,65.0,all nodes
8360,65.0,node 3
58274,65.0,all nodes
6539,65.0,node 4
58274,65.0,all nodes
25724,65.25,node 0
58516,65.25,all nodes
9188,65.25,node 1
58516,65.25,all nodes
8643,65.25,node 2
58516,65.25,all nodes
8370,65.25,node 3
58516,65.25,all nodes
6590,65.25,node 4
58516,65.25,all nodes
25812,65.5,node 0
58761,65.5,all nodes
9211,65.5,node 1
58761,65.5,all nodes
8684,65.5,node 2
58761,65.5,all nodes
8435,65.5,node 3
58761,65.5,all nodes
6617,65.5,node 4
58761,65.5,all nodes
25844,65.75,node 0
59006,65.75,all nodes
9257,65.75,node 1
59006,65.75,all nodes
8805,65.75,node 2
59006,65.75,all nodes
8444,65.75,node 3
59006,65.75,all nodes
6654,65.75,node 4
59006,65.75,all nodes
25918,66.0,node 0
59252,66.0,all nodes
9285,66.0,node 1
59252,66.0,all nodes
8846,66.0,node 2
59252,66.0,all nodes
8513,66.0,node 3
59252,66.0,all nodes
6687,66.0,node 4
59252,66.0,all nodes
25955,66.25,node 0
59497,66.25,all nodes
9331,66.25,node 1
59497,66.25,all nodes
8966,66.25,node 2
59497,66.25,all nodes
8523,66.25,node 3
